epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
136,21158.6,1.42468,1.75309,0.01834,0.99978,0.66005,0.54722,0.60133,0.40466,1.3449,1.4622,0.02153,0,0.00665875,0.00665875,0.00665875,0.00332937,0.0133175
137,21311.7,1.42287,1.74471,0.0183,0.99995,0.66402,0.54431,0.60228,0.40537,1.34358,1.46173,0.02151,0,0.006634,0.006634,0.006634,0.003317,0.013268
138,21458.7,1.41429,1.76064,0.0181,1.00001,0.66916,0.54339,0.60303,0.40603,1.34285,1.46026,0.02149,0,0.00660925,0.00660925,0.00660925,0.00330462,0.0132185
139,21615.8,1.42452,1.75065,0.01835,0.9999,0.66067,0.54952,0.60361,0.40664,1.34157,1.46003,0.02145,0,0.0065845,0.0065845,0.0065845,0.00329225,0.013169
140,21765.5,1.42095,1.74237,0.0184,1.00007,0.66116,0.55127,0.60446,0.40721,1.34116,1.45825,0.02144,0,0.00655975,0.00655975,0.00655975,0.00327988,0.0131195
141,21920.6,1.42243,1.75327,0.01853,0.99993,0.6646,0.5497,0.60533,0.40791,1.3399,1.45773,0.02141,0,0.006535,0.006535,0.006535,0.0032675,0.01307
142,22069,1.41474,1.7388,0.01826,0.99994,0.66069,0.55086,0.60606,0.40843,1.33916,1.45668,0.02139,0,0.00651025,0.00651025,0.00651025,0.00325512,0.0130205
143,22216,1.41682,1.74186,0.01816,0.99994,0.66187,0.55102,0.60685,0.40906,1.33865,1.45492,0.02137,0,0.0064855,0.0064855,0.0064855,0.00324275,0.012971
144,22373.5,1.41401,1.73267,0.0181,0.99999,0.66412,0.55018,0.6076,0.40983,1.3372,1.45415,0.02134,0,0.00646075,0.00646075,0.00646075,0.00323038,0.0129215
145,22522.3,1.41706,1.73071,0.01817,0.99987,0.66873,0.54796,0.60851,0.4103,1.33628,1.45319,0.02132,0,0.006436,0.006436,0.006436,0.003218,0.012872
146,22677.9,1.4216,1.72595,0.01822,0.99991,0.66939,0.54923,0.60903,0.41075,1.33587,1.45101,0.02131,0,0.00641125,0.00641125,0.00641125,0.00320562,0.0128225
147,22827,1.4104,1.73858,0.01813,1.00004,0.66851,0.54973,0.60966,0.41124,1.33617,1.44842,0.02132,0,0.0063865,0.0063865,0.0063865,0.00319325,0.012773
148,22974.2,1.41286,1.73091,0.01813,0.99986,0.67331,0.55052,0.61074,0.41186,1.33571,1.44655,0.02131,0,0.00636175,0.00636175,0.00636175,0.00318088,0.0127235
149,23132.8,1.4123,1.72946,0.01827,1.00003,0.67977,0.54775,0.61126,0.41271,1.33519,1.44504,0.0213,0,0.006337,0.006337,0.006337,0.0031685,0.012674
150,23283.9,1.41796,1.73685,0.01818,0.99985,0.67483,0.55049,0.6115,0.41335,1.33434,1.44421,0.02128,0,0.00631225,0.00631225,0.00631225,0.00315612,0.0126245
151,23435.2,1.40081,1.72508,0.01827,1.00011,0.67348,0.55059,0.61146,0.41348,1.33355,1.44404,0.02125,0,0.0062875,0.0062875,0.0062875,0.00314375,0.012575
152,23591.5,1.41683,1.71703,0.01813,0.99999,0.67653,0.54925,0.61153,0.41356,1.33247,1.44262,0.02122,0,0.00626275,0.00626275,0.00626275,0.00313138,0.0125255
153,23740.4,1.40797,1.72234,0.01802,0.99987,0.68303,0.54589,0.61216,0.41408,1.3318,1.44119,0.0212,0,0.006238,0.006238,0.006238,0.003119,0.012476
154,23896.4,1.4,1.71287,0.01811,0.9999,0.67338,0.55114,0.6129,0.41464,1.33224,1.43762,0.02121,0,0.00621325,0.00621325,0.00621325,0.00310662,0.0124265
155,24045.9,1.41712,1.72322,0.01815,0.9999,0.67654,0.54974,0.61366,0.41539,1.33166,1.43585,0.02118,0,0.0061885,0.0061885,0.0061885,0.00309425,0.012377
156,24193.1,1.4036,1.7113,0.01806,0.99999,0.67157,0.55492,0.61405,0.41567,1.33112,1.4343,0.02117,0,0.00616375,0.00616375,0.00616375,0.00308187,0.0123275
157,24349.8,1.40398,1.72549,0.01811,0.99998,0.66944,0.55719,0.61467,0.41631,1.33064,1.43256,0.02116,0,0.006139,0.006139,0.006139,0.0030695,0.012278
158,24500.6,1.40269,1.72087,0.01808,1.00003,0.66734,0.55905,0.6154,0.41675,1.32983,1.43189,0.02114,0,0.00611425,0.00611425,0.00611425,0.00305712,0.0122285
159,24651.2,1.40951,1.71236,0.0181,0.99994,0.66696,0.55994,0.61632,0.41756,1.32945,1.43064,0.02114,0,0.0060895,0.0060895,0.0060895,0.00304475,0.012179
160,24805.3,1.40701,1.71201,0.01804,0.99992,0.67242,0.55806,0.6167,0.41801,1.32916,1.42909,0.02113,0,0.00606475,0.00606475,0.00606475,0.00303237,0.0121295
161,24953.2,1.40208,1.70619,0.01803,1,0.67492,0.55697,0.61743,0.41866,1.3286,1.4267,0.02112,0,0.00604,0.00604,0.00604,0.00302,0.01208
162,25109.4,1.4082,1.70339,0.01802,1.00016,0.68272,0.55191,0.61804,0.41885,1.32833,1.4249,0.02112,0,0.00601525,0.00601525,0.00601525,0.00300762,0.0120305
163,25257.2,1.40273,1.70847,0.01809,0.9998,0.68442,0.55217,0.61853,0.41937,1.3285,1.42249,0.02113,0,0.0059905,0.0059905,0.0059905,0.00299525,0.011981
164,25405.2,1.39692,1.7093,0.01796,1.00004,0.68651,0.55069,0.61905,0.41978,1.32719,1.42245,0.0211,0,0.00596575,0.00596575,0.00596575,0.00298288,0.0119315
165,25565.5,1.40295,1.70496,0.01794,0.99991,0.68689,0.55085,0.61976,0.42052,1.32598,1.42208,0.02108,0,0.005941,0.005941,0.005941,0.0029705,0.011882
166,25713.5,1.39263,1.70392,0.01799,1.00001,0.68601,0.5523,0.6205,0.4212,1.32572,1.42009,0.02107,0,0.00591625,0.00591625,0.00591625,0.00295813,0.0118325
167,25864.5,1.40316,1.6954,0.01799,1.00004,0.68651,0.55224,0.6211,0.42178,1.32507,1.41846,0.02104,0,0.0058915,0.0058915,0.0058915,0.00294575,0.011783
168,26014.7,1.40235,1.70682,0.01796,0.99986,0.6915,0.54897,0.62195,0.42248,1.32461,1.41664,0.02102,0,0.00586675,0.00586675,0.00586675,0.00293338,0.0117335
169,26158.7,1.39736,1.69905,0.01798,1.00006,0.69488,0.5487,0.62301,0.42326,1.32408,1.41436,0.021,0,0.005842,0.005842,0.005842,0.002921,0.011684
170,26309,1.40325,1.70238,0.01793,1.00002,0.69478,0.54977,0.6236,0.4237,1.3241,1.41233,0.021,0,0.00581725,0.00581725,0.00581725,0.00290863,0.0116345
171,26453.4,1.40565,1.69237,0.01793,0.99986,0.70257,0.54695,0.6238,0.4241,1.3242,1.41046,0.021,0,0.0057925,0.0057925,0.0057925,0.00289625,0.011585
172,26600.4,1.40299,1.68894,0.01786,1.00009,0.69825,0.54907,0.6239,0.42432,1.32418,1.40877,0.021,0,0.00576775,0.00576775,0.00576775,0.00288388,0.0115355
173,26757.1,1.39437,1.69124,0.01788,0.99992,0.70218,0.54778,0.62452,0.42493,1.32359,1.40759,0.02099,0,0.005743,0.005743,0.005743,0.0028715,0.011486
174,26906.4,1.40132,1.70405,0.01794,0.99997,0.70467,0.54696,0.62566,0.426,1.32315,1.40553,0.02098,0,0.00571825,0.00571825,0.00571825,0.00285913,0.0114365
175,27060,1.39757,1.68589,0.01788,0.99995,0.70709,0.5459,0.62643,0.42691,1.32267,1.40404,0.02097,0,0.0056935,0.0056935,0.0056935,0.00284675,0.011387
176,27206.4,1.39597,1.68817,0.01779,1.00007,0.70505,0.54691,0.62747,0.42759,1.32206,1.40222,0.02096,0,0.00566875,0.00566875,0.00566875,0.00283438,0.0113375
177,27352.9,1.40155,1.69023,0.01791,0.99975,0.70439,0.54883,0.62812,0.42829,1.32086,1.40175,0.02093,0,0.005644,0.005644,0.005644,0.002822,0.011288
178,27504,1.40602,1.67986,0.01788,1.00013,0.70503,0.54972,0.62869,0.42856,1.32074,1.39959,0.02092,0,0.00561925,0.00561925,0.00561925,0.00280963,0.0112385
179,27648.9,1.39273,1.6769,0.0178,0.99999,0.70428,0.55147,0.62888,0.4287,1.32026,1.39863,0.0209,0,0.0055945,0.0055945,0.0055945,0.00279725,0.011189
180,27793.4,1.39367,1.68022,0.01793,0.99997,0.70116,0.55303,0.62929,0.42927,1.31939,1.3976,0.02088,0,0.00556975,0.00556975,0.00556975,0.00278488,0.0111395
181,27945.2,1.39442,1.68058,0.01783,1.00001,0.69288,0.55821,0.62987,0.42963,1.31884,1.39565,0.02087,0,0.005545,0.005545,0.005545,0.0027725,0.01109
182,28091.1,1.39776,1.68227,0.01781,0.99993,0.6921,0.55937,0.6308,0.43028,1.31807,1.39456,0.02085,0,0.00552025,0.00552025,0.00552025,0.00276012,0.0110405
183,28246.3,1.3856,1.67767,0.01774,0.99992,0.69023,0.56074,0.63115,0.43075,1.31741,1.39364,0.02084,0,0.0054955,0.0054955,0.0054955,0.00274775,0.010991
184,28391,1.39129,1.67925,0.01771,1.0001,0.69312,0.55984,0.63178,0.43121,1.31653,1.39297,0.02082,0,0.00547075,0.00547075,0.00547075,0.00273537,0.0109415
185,28534.6,1.38417,1.66791,0.01771,0.99993,0.69628,0.55921,0.63265,0.43165,1.3162,1.39115,0.02082,0,0.005446,0.005446,0.005446,0.002723,0.010892
186,28686.1,1.3913,1.67085,0.01765,1.00008,0.69231,0.56026,0.63327,0.43227,1.31647,1.38928,0.02082,0,0.00542125,0.00542125,0.00542125,0.00271062,0.0108425
187,28832,1.39603,1.66588,0.01778,0.99985,0.69775,0.55908,0.63387,0.43309,1.31621,1.38761,0.02082,0,0.0053965,0.0053965,0.0053965,0.00269825,0.010793
188,28981.8,1.39,1.67071,0.01776,1.00004,0.69025,0.5647,0.63447,0.43348,1.31485,1.38786,0.02078,0,0.00537175,0.00537175,0.00537175,0.00268587,0.0107435
189,29137.5,1.38521,1.6689,0.01771,0.99998,0.69359,0.56161,0.63479,0.43387,1.31403,1.3869,0.02076,0,0.005347,0.005347,0.005347,0.0026735,0.010694
190,29295.6,1.3872,1.66572,0.01775,1,0.69038,0.56456,0.63499,0.43455,1.31366,1.38543,0.02075,0,0.00532225,0.00532225,0.00532225,0.00266113,0.0106445
191,29452.6,1.38902,1.65951,0.01759,1,0.69349,0.56372,0.63599,0.43531,1.31376,1.38332,0.02076,0,0.0052975,0.0052975,0.0052975,0.00264875,0.010595
192,29612.3,1.38836,1.65154,0.01765,0.99987,0.69169,0.56546,0.63632,0.43549,1.31349,1.38204,0.02076,0,0.00527275,0.00527275,0.00527275,0.00263637,0.0105455
193,29765.3,1.38272,1.66148,0.01761,1.00005,0.69562,0.56269,0.63668,0.43594,1.31273,1.38092,0.02074,0,0.005248,0.005248,0.005248,0.002624,0.010496
194,29924,1.38218,1.66075,0.01765,0.99993,0.69533,0.56333,0.63736,0.43628,1.31222,1.38005,0.02072,0,0.00522325,0.00522325,0.00522325,0.00261163,0.0104465
195,30077.1,1.39239,1.65144,0.01775,1.00009,0.6936,0.56658,0.63781,0.4369,1.31108,1.38013,0.0207,0,0.0051985,0.0051985,0.0051985,0.00259925,0.010397
196,30230.8,1.39054,1.65539,0.01759,0.99979,0.69637,0.56657,0.63812,0.43714,1.31044,1.37904,0.02068,0,0.00517375,0.00517375,0.00517375,0.00258687,0.0103475
197,30391.3,1.37719,1.64797,0.01759,1.00012,0.69408,0.56902,0.6388,0.43788,1.31016,1.3772,0.02068,0,0.005149,0.005149,0.005149,0.0025745,0.010298
198,30546.1,1.38226,1.65188,0.01752,0.99991,0.69685,0.57006,0.63934,0.43829,1.30965,1.37573,0.02067,0,0.00512425,0.00512425,0.00512425,0.00256213,0.0102485
199,30704.5,1.38177,1.64307,0.01755,1.0001,0.69575,0.57075,0.63984,0.43876,1.31016,1.37231,0.02069,0,0.0050995,0.0050995,0.0050995,0.00254975,0.010199
200,30863.1,1.38118,1.64894,0.01759,0.99999,0.69602,0.57059,0.6406,0.4393,1.30969,1.37131,0.02068,0,0.00507475,0.00507475,0.00507475,0.00253737,0.0101495
201,31013.5,1.3832,1.64475,0.01753,0.99993,0.69374,0.57311,0.64097,0.43963,1.30927,1.3704,0.02066,0,0.00505,0.00505,0.00505,0.002525,0.0101
202,31164,1.37662,1.6396,0.01754,1.00011,0.69032,0.57487,0.64127,0.44004,1.3087,1.36928,0.02065,0,0.00502525,0.00502525,0.00502525,0.00251263,0.0100505
203,31323.3,1.37926,1.64081,0.01756,0.99988,0.69253,0.57402,0.64183,0.44054,1.30694,1.36993,0.02062,0,0.0050005,0.0050005,0.0050005,0.00250025,0.010001
204,31474.8,1.37733,1.63053,0.01753,1.00001,0.69316,0.57428,0.6424,0.44105,1.30618,1.36935,0.02059,0,0.00497575,0.00497575,0.00497575,0.00248788,0.0099515
205,31626.1,1.37495,1.64314,0.01748,1.00002,0.69215,0.57593,0.64264,0.44155,1.30629,1.36698,0.0206,0,0.004951,0.004951,0.004951,0.0024755,0.009902
206,31783.6,1.37086,1.643,0.0174,0.99988,0.69117,0.57562,0.64295,0.44173,1.30601,1.366,0.02059,0,0.00492625,0.00492625,0.00492625,0.00246313,0.0098525
207,31935.9,1.37727,1.64279,0.01745,0.99996,0.69196,0.57577,0.64242,0.44169,1.30549,1.36577,0.02058,0,0.0049015,0.0049015,0.0049015,0.00245075,0.009803
208,32091.6,1.37139,1.62642,0.01744,1.0002,0.69032,0.57638,0.64252,0.44178,1.30478,1.36519,0.02056,0,0.00487675,0.00487675,0.00487675,0.00243838,0.0097535
209,32242.5,1.37384,1.62201,0.01748,0.99991,0.69007,0.57821,0.64324,0.44235,1.30506,1.36221,0.02058,0,0.004852,0.004852,0.004852,0.002426,0.009704
210,32394.4,1.37312,1.63943,0.01743,0.99997,0.69401,0.57786,0.64392,0.44267,1.30457,1.3609,0.02057,0,0.00482725,0.00482725,0.00482725,0.00241362,0.0096545
211,32549.4,1.36958,1.62639,0.01743,0.99999,0.69402,0.57696,0.64428,0.44307,1.30444,1.35932,0.02056,0,0.0048025,0.0048025,0.0048025,0.00240125,0.009605
212,32696.3,1.38076,1.62356,0.01751,0.99996,0.69649,0.5777,0.64473,0.44356,1.30387,1.35708,0.02055,0,0.00477775,0.00477775,0.00477775,0.00238888,0.0095555
213,32841.4,1.38488,1.62248,0.01742,1.00006,0.69255,0.57982,0.64546,0.44446,1.30348,1.35512,0.02053,0,0.004753,0.004753,0.004753,0.0023765,0.009506
214,32998.3,1.3747,1.62199,0.0175,0.99994,0.6911,0.58001,0.64535,0.44474,1.30245,1.35568,0.02051,0,0.00472825,0.00472825,0.00472825,0.00236413,0.0094565
215,33145.6,1.36964,1.62017,0.01731,0.99999,0.68909,0.58193,0.64612,0.44551,1.3015,1.35521,0.02049,0,0.0047035,0.0047035,0.0047035,0.00235175,0.009407
216,33298.8,1.36167,1.62387,0.01744,0.99997,0.69414,0.58108,0.64662,0.44597,1.30085,1.3545,0.02046,0,0.00467875,0.00467875,0.00467875,0.00233938,0.0093575
217,33449.7,1.37507,1.62928,0.01734,1.00001,0.69548,0.58003,0.64699,0.44643,1.29988,1.35379,0.02044,0,0.004654,0.004654,0.004654,0.002327,0.009308
218,33598.6,1.361,1.62002,0.01724,1.00006,0.69453,0.57941,0.64658,0.44665,1.29976,1.35184,0.02045,0,0.00462925,0.00462925,0.00462925,0.00231463,0.0092585
219,33752.2,1.36764,1.60855,0.01737,1.00006,0.69424,0.57943,0.64686,0.44708,1.29931,1.35104,0.02044,0,0.0046045,0.0046045,0.0046045,0.00230225,0.009209
220,33899,1.3607,1.61081,0.01732,0.99982,0.70317,0.57631,0.64757,0.44784,1.2984,1.35048,0.02041,0,0.00457975,0.00457975,0.00457975,0.00228988,0.0091595
221,34045.6,1.36718,1.6121,0.01728,1.00005,0.70155,0.57622,0.64807,0.44823,1.29795,1.34907,0.02039,0,0.004555,0.004555,0.004555,0.0022775,0.00911
222,34200.3,1.37408,1.61826,0.01727,0.99997,0.70176,0.57612,0.64841,0.44852,1.29712,1.34892,0.02038,0,0.00453025,0.00453025,0.00453025,0.00226513,0.0090605
223,34345.6,1.36509,1.60288,0.01729,1.00005,0.7071,0.57465,0.64859,0.44862,1.29675,1.34727,0.02036,0,0.0045055,0.0045055,0.0045055,0.00225275,0.009011
224,34498.4,1.36796,1.59937,0.01721,0.99997,0.70659,0.57554,0.64866,0.44892,1.29656,1.34526,0.02036,0,0.00448075,0.00448075,0.00448075,0.00224038,0.0089615
225,34650,1.36001,1.60249,0.01722,0.99993,0.70628,0.57586,0.64876,0.44919,1.29596,1.34398,0.02035,0,0.004456,0.004456,0.004456,0.002228,0.008912
226,34797.2,1.36768,1.60908,0.01728,1.00013,0.70582,0.57744,0.64942,0.44972,1.29579,1.34184,0.02036,0,0.00443125,0.00443125,0.00443125,0.00221563,0.0088625
227,34954.2,1.36534,1.59845,0.01722,0.99999,0.70681,0.57737,0.65054,0.45044,1.29468,1.3411,0.02033,0,0.0044065,0.0044065,0.0044065,0.00220325,0.008813
228,35104.4,1.36109,1.59689,0.0173,1.00015,0.71111,0.57646,0.65114,0.45089,1.29411,1.34041,0.02031,0,0.00438175,0.00438175,0.00438175,0.00219088,0.0087635
229,35251.3,1.36083,1.59251,0.0172,0.9998,0.7122,0.57672,0.65162,0.45139,1.29385,1.33857,0.02031,0,0.004357,0.004357,0.004357,0.0021785,0.008714
230,35407,1.36717,1.59502,0.01725,0.99994,0.71098,0.57928,0.65182,0.45162,1.29379,1.33747,0.02032,0,0.00433225,0.00433225,0.00433225,0.00216613,0.0086645
231,35555.1,1.35572,1.59974,0.01717,1.00008,0.7134,0.57885,0.65215,0.45207,1.29241,1.33841,0.02029,0,0.0043075,0.0043075,0.0043075,0.00215375,0.008615
232,35703.8,1.35801,1.59614,0.01718,1.00002,0.71441,0.57884,0.65252,0.45213,1.29199,1.33714,0.02028,0,0.00428275,0.00428275,0.00428275,0.00214138,0.0085655
233,35855.8,1.3528,1.59121,0.01719,0.99987,0.71727,0.57729,0.65302,0.45235,1.29112,1.33706,0.02026,0,0.004258,0.004258,0.004258,0.002129,0.008516
234,36004.8,1.36145,1.58694,0.01715,0.99992,0.71821,0.57765,0.65365,0.45282,1.29084,1.3358,0.02025,0,0.00423325,0.00423325,0.00423325,0.00211663,0.0084665
235,36162.1,1.35568,1.58977,0.01723,1.00023,0.71813,0.57769,0.65433,0.45314,1.29086,1.33385,0.02025,0,0.0042085,0.0042085,0.0042085,0.00210425,0.008417
236,36311.5,1.35577,1.58374,0.01721,0.99984,0.71783,0.57853,0.65475,0.45343,1.29034,1.33286,0.02024,0,0.00418375,0.00418375,0.00418375,0.00209187,0.0083675
237,36460.7,1.35843,1.57909,0.01713,1.0002,0.71721,0.58039,0.6551,0.45354,1.28929,1.33301,0.02023,0,0.004159,0.004159,0.004159,0.0020795,0.008318
238,36617,1.34522,1.56991,0.01704,0.99979,0.7188,0.58093,0.65546,0.45396,1.28956,1.33085,0.02024,0,0.00413425,0.00413425,0.00413425,0.00206712,0.0082685
239,36765.9,1.35809,1.59184,0.0172,1.00005,0.71502,0.58219,0.65551,0.45423,1.28945,1.32959,0.02024,0,0.0041095,0.0041095,0.0041095,0.00205475,0.008219
240,36915.7,1.35511,1.58104,0.01696,1,0.71478,0.58454,0.65565,0.45448,1.28929,1.32813,0.02023,0,0.00408475,0.00408475,0.00408475,0.00204237,0.0081695
241,37071.1,1.3539,1.58291,0.01707,0.99993,0.71546,0.58466,0.65585,0.45488,1.28909,1.32678,0.02024,0,0.00406,0.00406,0.00406,0.00203,0.00812
242,37219,1.35515,1.57849,0.01701,1.00002,0.71533,0.58366,0.65603,0.45528,1.28819,1.32638,0.02021,0,0.00403525,0.00403525,0.00403525,0.00201762,0.0080705
243,37368.4,1.35106,1.57778,0.01705,1.00002,0.71894,0.58237,0.65615,0.45545,1.28743,1.32609,0.02019,0,0.0040105,0.0040105,0.0040105,0.00200525,0.008021
244,37521.6,1.35016,1.57969,0.01709,0.99996,0.71745,0.58203,0.65666,0.45586,1.28781,1.32391,0.0202,0,0.00398575,0.00398575,0.00398575,0.00199287,0.0079715
245,37671.8,1.34778,1.57142,0.01703,0.99998,0.71539,0.58325,0.65721,0.45634,1.28741,1.3229,0.02018,0,0.003961,0.003961,0.003961,0.0019805,0.007922
246,37822.9,1.35176,1.57328,0.01703,1.00021,0.71351,0.58318,0.65739,0.45636,1.28781,1.32121,0.02019,0,0.00393625,0.00393625,0.00393625,0.00196812,0.0078725
247,37973,1.35089,1.57925,0.01702,0.99981,0.71794,0.58266,0.65756,0.45622,1.28831,1.3197,0.02021,0,0.0039115,0.0039115,0.0039115,0.00195575,0.007823
248,38119.9,1.35277,1.57453,0.01703,1.00005,0.71747,0.58361,0.65763,0.4566,1.28765,1.31937,0.02019,0,0.00388675,0.00388675,0.00388675,0.00194337,0.0077735
249,38276.2,1.34399,1.56495,0.01702,1.00007,0.71856,0.58344,0.65783,0.45674,1.28759,1.31822,0.02019,0,0.003862,0.003862,0.003862,0.001931,0.007724
250,38424,1.34249,1.56449,0.01696,0.99997,0.71906,0.58332,0.6583,0.45727,1.28793,1.31647,0.02019,0,0.00383725,0.00383725,0.00383725,0.00191862,0.0076745
251,38569,1.34678,1.56176,0.01692,0.99998,0.71888,0.5834,0.65867,0.4578,1.28807,1.31433,0.02019,0,0.0038125,0.0038125,0.0038125,0.00190625,0.007625
252,38722.5,1.34323,1.56196,0.01695,0.99996,0.71317,0.5866,0.65886,0.45821,1.28735,1.31422,0.02018,0,0.00378775,0.00378775,0.00378775,0.00189388,0.0075755
253,38874.8,1.33813,1.56487,0.01686,1.00009,0.71065,0.58947,0.65936,0.4583,1.28773,1.31194,0.02019,0,0.003763,0.003763,0.003763,0.0018815,0.007526
254,39031.5,1.34704,1.5604,0.01691,0.99995,0.708,0.59157,0.6593,0.45842,1.28744,1.3113,0.02019,0,0.00373825,0.00373825,0.00373825,0.00186913,0.0074765
255,39186.8,1.34585,1.55263,0.01693,0.9999,0.70615,0.59118,0.65931,0.45867,1.28698,1.31099,0.02018,0,0.0037135,0.0037135,0.0037135,0.00185675,0.007427
256,39340.8,1.33833,1.54435,0.01684,1.00006,0.71167,0.58817,0.65986,0.45896,1.2858,1.31153,0.02015,0,0.00368875,0.00368875,0.00368875,0.00184438,0.0073775
257,39501.7,1.34487,1.5466,0.01688,1,0.71057,0.58931,0.66003,0.45902,1.28519,1.31143,0.02014,0,0.003664,0.003664,0.003664,0.001832,0.007328
258,39658.8,1.33948,1.54827,0.0169,1.00005,0.7115,0.58962,0.6602,0.45914,1.28499,1.31083,0.02014,0,0.00363925,0.00363925,0.00363925,0.00181963,0.0072785
259,39811.7,1.33873,1.55613,0.01677,0.99996,0.71027,0.59088,0.66022,0.4593,1.28521,1.30988,0.02014,0,0.0036145,0.0036145,0.0036145,0.00180725,0.007229
260,39968.6,1.34033,1.56135,0.01695,0.99999,0.71092,0.59162,0.66054,0.45949,1.28595,1.30797,0.02017,0,0.00358975,0.00358975,0.00358975,0.00179488,0.0071795
261,40119.1,1.33571,1.55504,0.01686,0.99991,0.71223,0.59123,0.66091,0.45974,1.28537,1.30776,0.02017,0,0.003565,0.003565,0.003565,0.0017825,0.00713
262,40273.4,1.34804,1.54688,0.01668,1.00007,0.71273,0.59004,0.66108,0.45997,1.28537,1.30646,0.02017,0,0.00354025,0.00354025,0.00354025,0.00177013,0.0070805
263,40432.4,1.33836,1.5463,0.01675,1.00018,0.71161,0.59112,0.66131,0.46,1.28507,1.30615,0.02015,0,0.0035155,0.0035155,0.0035155,0.00175775,0.007031
264,40590.8,1.33489,1.54837,0.01674,0.99984,0.71242,0.58988,0.66152,0.4599,1.28468,1.30538,0.02014,0,0.00349075,0.00349075,0.00349075,0.00174538,0.0069815
265,40753.6,1.33411,1.53439,0.01674,1.00003,0.70396,0.59681,0.66165,0.46006,1.28458,1.30457,0.02014,0,0.003466,0.003466,0.003466,0.001733,0.006932
266,40915,1.33441,1.54459,0.01666,1.00001,0.70153,0.59869,0.66193,0.46043,1.28479,1.30318,0.02015,0,0.00344125,0.00344125,0.00344125,0.00172063,0.0068825
267,41068.6,1.329,1.52896,0.01667,1.00003,0.70091,0.59914,0.6625,0.46068,1.28409,1.30292,0.02012,0,0.0034165,0.0034165,0.0034165,0.00170825,0.006833
268,41222.9,1.33938,1.54524,0.01673,0.99995,0.7036,0.59861,0.66316,0.46093,1.28378,1.30207,0.02012,0,0.00339175,0.00339175,0.00339175,0.00169588,0.0067835
269,41379.9,1.33225,1.52399,0.01662,0.99998,0.7003,0.59968,0.66362,0.46121,1.28439,1.29986,0.02014,0,0.003367,0.003367,0.003367,0.0016835,0.006734
270,41530.4,1.33261,1.53641,0.01677,0.99996,0.70277,0.60023,0.66401,0.46161,1.28378,1.29945,0.02012,0,0.00334225,0.00334225,0.00334225,0.00167113,0.0066845
271,41679.6,1.33057,1.53298,0.01671,1.00013,0.71356,0.59211,0.66405,0.46178,1.28313,1.29946,0.0201,0,0.0033175,0.0033175,0.0033175,0.00165875,0.006635
272,41836.8,1.32693,1.52621,0.01677,0.99996,0.71532,0.5911,0.66397,0.46174,1.28268,1.29924,0.02008,0,0.00329275,0.00329275,0.00329275,0.00164638,0.0065855
273,42002.7,1.34065,1.53349,0.01674,0.99995,0.70952,0.59578,0.66404,0.46187,1.28268,1.29791,0.02008,0,0.003268,0.003268,0.003268,0.001634,0.006536
274,42159.7,1.33228,1.52523,0.01678,1.00008,0.71178,0.59538,0.66414,0.46197,1.28237,1.29731,0.02007,0,0.00324325,0.00324325,0.00324325,0.00162163,0.0064865
275,42308.9,1.32909,1.52554,0.01665,0.9999,0.71255,0.59613,0.66452,0.46204,1.2818,1.2969,0.02006,0,0.0032185,0.0032185,0.0032185,0.00160925,0.006437
276,42454.9,1.33548,1.5237,0.01665,0.99997,0.70936,0.59818,0.66468,0.46232,1.28154,1.29648,0.02005,0,0.00319375,0.00319375,0.00319375,0.00159688,0.0063875
277,42607.3,1.32241,1.51605,0.01661,1.00002,0.70622,0.60035,0.66484,0.46242,1.28122,1.29549,0.02003,0,0.003169,0.003169,0.003169,0.0015845,0.006338
278,42755.5,1.32572,1.51633,0.01652,1.00006,0.70772,0.59988,0.66503,0.46253,1.28038,1.29533,0.02002,0,0.00314425,0.00314425,0.00314425,0.00157213,0.0062885
279,42902.6,1.32865,1.51232,0.01658,1.00006,0.70958,0.59889,0.66511,0.46301,1.27987,1.29542,0.02,0,0.0031195,0.0031195,0.0031195,0.00155975,0.006239
280,43059,1.32197,1.51624,0.01663,0.99985,0.70893,0.60014,0.66522,0.46305,1.27973,1.2952,0.02001,0,0.00309475,0.00309475,0.00309475,0.00154738,0.0061895
281,43208.7,1.31461,1.5146,0.01652,1.00004,0.70908,0.59958,0.66543,0.46313,1.27947,1.29515,0.02001,0,0.00307,0.00307,0.00307,0.001535,0.00614
282,43366,1.32126,1.50575,0.01666,1.00021,0.70826,0.59846,0.66542,0.46327,1.27965,1.29418,0.02001,0,0.00304525,0.00304525,0.00304525,0.00152262,0.0060905
283,43516,1.30899,1.50362,0.0165,0.99996,0.70901,0.5987,0.66605,0.46369,1.27919,1.29431,0.02,0,0.0030205,0.0030205,0.0030205,0.00151025,0.006041
284,43663.8,1.32223,1.51063,0.01653,0.9999,0.71402,0.59684,0.66673,0.46409,1.27975,1.29304,0.02002,0,0.00299575,0.00299575,0.00299575,0.00149787,0.0059915
285,43820.8,1.31457,1.50649,0.01644,1.00002,0.70822,0.59817,0.66661,0.46391,1.27919,1.2935,0.02,0,0.002971,0.002971,0.002971,0.0014855,0.005942
